seq,partition,offset,kafka_ts_ms,t_call_ms
697,0,697,1790332080267,1790332080267.669
698,0,698,1790332080267,1790332080267.669
699,0,699,1790332080267,1790332080267.669
700,0,700,1790332080267,1790332080267.669
701,0,701,1790332080267,1790332080267.669
702,0,702,1790332080267,1790332080267.669
703,0,703,1790332080267,1790332080267.669
704,0,704,1790332080267,1790332080267.669
705,0,705,1790332080268,1790332080268.667
706,0,706,1790332080268,1790332080268.667
707,0,707,1790332080268,1790332080268.667
708,0,708,1790332080268,1790332080268.667
709,0,709,1790332080268,1790332080268.667
710,0,710,1790332080268,1790332080268.667
711,0,711,1790332080268,1790332080268.667
712,0,712,1790332080268,1790332080268.667
713,0,713,1790332080268,1790332080268.667
714,0,714,1790332080268,1790332080268.667
715,0,715,1790332080268,1790332080268.667
716,0,716,1790332080268,1790332080268.667
717,0,717,1790332080268,1790332080268.667
718,0,718,1790332080268,1790332080268.667
719,0,719,1790332080268,1790332080268.667
720,0,720,1790332080268,1790332080268.667
721,0,721,1790332080269,1790332080268.667
722,0,722,1790332080269,1790332080269.666
723,0,723,1790332080269,1790332080269.666
724,0,724,1790332080269,1790332080269.666
725,0,725,1790332080269,1790332080269.666
726,0,726,1790332080269,1790332080269.666
727,0,727,1790332080269,1790332080269.666
728,0,728,1790332080269,1790332080269.666
729,0,729,1790332080270,1790332080269.666
730,0,730,1790332080270,1790332080270.638
731,0,731,1790332080270,1790332080270.638
732,0,732,1790332080270,1790332080270.638
733,0,733,1790332080270,1790332080270.638
734,0,734,1790332080270,1790332080270.638
735,0,735,1790332080270,1790332080270.638
736,0,736,1790332080270,1790332080270.638
737,0,737,1790332080270,1790332080270.638
738,0,738,1790332080270,1790332080270.638
739,0,739,1790332080270,1790332080270.638
740,0,740,1790332080270,1790332080270.638
741,0,741,1790332080270,1790332080270.638
742,0,742,1790332080270,1790332080270.638
743,0,743,1790332080270,1790332080270.638
744,0,744,1790332080270,1790332080270.638
745,0,745,1790332080271,1790332080271.638
746,0,746,1790332080271,1790332080271.638
747,0,747,1790332080271,1790332080271.638
748,0,748,1790332080271,1790332080271.638
749,0,749,1790332080271,1790332080271.638
750,0,750,1790332080271,1790332080271.638
751,0,751,1790332080272,1790332080272.151
752,0,752,1790332080272,1790332080272.151
753,0,753,1790332080272,1790332080272.151
754,0,754,1790332080272,1790332080272.151
755,0,755,1790332080272,1790332080272.151
756,0,756,1790332080272,1790332080272.151
757,0,757,1790332080272,1790332080272.151
758,0,758,1790332080272,1790332080272.151
759,0,759,1790332080272,1790332080272.151
760,0,760,1790332080272,1790332080272.151
761,0,761,1790332080272,1790332080272.151
762,0,762,1790332080272,1790332080272.151
763,0,763,1790332080272,1790332080272.151
764,0,764,1790332080272,1790332080272.151
765,0,765,1790332080272,1790332080272.151
766,0,766,1790332080273,1790332080272.151
767,0,767,1790332080273,1790332080273.161
768,0,768,1790332080273,1790332080273.161
769,0,769,1790332080273,1790332080273.161
770,0,770,1790332080273,1790332080273.161
771,0,771,1790332080273,1790332080273.161
772,0,772,1790332080273,1790332080273.161
773,0,773,1790332080273,1790332080273.161
774,0,774,1790332080273,1790332080273.161
775,0,775,1790332080273,1790332080273.161
776,0,776,1790332080273,1790332080273.161
777,0,777,1790332080273,1790332080273.161
778,0,778,1790332080273,1790332080273.161
779,0,779,1790332080273,1790332080273.161
780,0,780,1790332080273,1790332080273.161
781,0,781,1790332080273,1790332080273.161
782,0,782,1790332080274,1790332080274.161
783,0,783,1790332080274,1790332080274.161
784,0,784,1790332080274,1790332080274.161
785,0,785,1790332080274,1790332080274.161
786,0,786,1790332080274,1790332080274.161
787,0,787,1790332080274,1790332080274.161
788,0,788,1790332080274,1790332080274.161
789,0,789,1790332080274,1790332080274.161
790,0,790,1790332080274,1790332080274.161
791,0,791,1790332080274,1790332080274.161
792,0,792,1790332080274,1790332080274.161
793,0,793,1790332080274,1790332080274.161
794,0,794,1790332080274,1790332080274.161
795,0,795,1790332080274,1790332080274.161
796,0,796,1790332080275,1790332080274.161
797,0,797,1790332080275,1790332080275.167
798,0,798,1790332080275,1790332080275.167
799,0,799,1790332080275,1790332080275.167
800,0,800,1790332080275,1790332080275.167
801,0,801,1790332080275,1790332080275.167
802,0,802,1790332080275,1790332080275.167
803,0,803,1790332080275,1790332080275.167
804,0,804,1790332080275,1790332080275.167
805,0,805,1790332080275,1790332080275.167
806,0,806,1790332080275,1790332080275.167
807,0,807,1790332080275,1790332080275.167
808,0,808,1790332080275,1790332080275.167
809,0,809,1790332080275,1790332080275.167
810,0,810,1790332080275,1790332080275.167
811,0,811,1790332080276,1790332080276.16
812,0,812,1790332080276,1790332080276.16
813,0,813,1790332080276,1790332080276.16
814,0,814,1790332080276,1790332080276.16
815,0,815,1790332080276,1790332080276.16
816,0,816,1790332080276,1790332080276.16
817,0,817,1790332080276,1790332080276.16
818,0,818,1790332080276,1790332080276.16
819,0,819,1790332080276,1790332080276.16
820,0,820,1790332080276,1790332080276.16
821,0,821,1790332080276,1790332080276.16
822,0,822,1790332080276,1790332080276.16
823,0,823,1790332080276,1790332080276.16
824,0,824,1790332080276,1790332080276.16
825,0,825,1790332080276,1790332080276.16
826,0,826,1790332080277,1790332080277.159
827,0,827,1790332080277,1790332080277.159
828,0,828,1790332080277,1790332080277.159
829,0,829,1790332080277,1790332080277.159
830,0,830,1790332080277,1790332080277.159
831,0,831,1790332080277,1790332080277.159
832,0,832,1790332080277,1790332080277.159
833,0,833,1790332080277,1790332080277.159
834,0,834,1790332080277,1790332080277.159
835,0,835,1790332080277,1790332080277.159
836,0,836,1790332080277,1790332080277.159
837,0,837,1790332080277,1790332080277.159
838,0,838,1790332080277,1790332080277.159
839,0,839,1790332080277,1790332080277.159
840,0,840,1790332080277,1790332080277.159
841,0,841,1790332080277,1790332080277.159
842,0,842,1790332080278,1790332080277.159
843,0,843,1790332080278,1790332080278.159
844,0,844,1790332080278,1790332080278.159
845,0,845,1790332080278,1790332080278.159
846,0,846,1790332080278,1790332080278.159
847,0,847,1790332080278,1790332080278.159
848,0,848,1790332080278,1790332080278.159
849,0,849,1790332080278,1790332080278.159
850,0,850,1790332080278,1790332080278.159
851,0,851,1790332080278,1790332080278.159
852,0,852,1790332080278,1790332080278.159
853,0,853,1790332080278,1790332080278.159
854,0,854,1790332080278,1790332080278.159
855,0,855,1790332080278,1790332080278.159
856,0,856,1790332080278,1790332080278.159
857,0,857,1790332080278,1790332080278.159
858,0,858,1790332080278,1790332080278.159
859,0,859,1790332080279,1790332080279.16
860,0,860,1790332080279,1790332080279.16
861,0,861,1790332080279,1790332080279.16
862,0,862,1790332080279,1790332080279.16
863,0,863,1790332080279,1790332080279.16
864,0,864,1790332080279,1790332080279.16
865,0,865,1790332080279,1790332080279.16
866,0,866,1790332080279,1790332080279.16
867,0,867,1790332080279,1790332080279.664
868,0,868,1790332080279,1790332080279.664
869,0,869,1790332080279,1790332080279.664
870,0,870,1790332080279,1790332080279.664
871,0,871,1790332080279,1790332080279.664
872,0,872,1790332080279,1790332080279.664
873,0,873,1790332080279,1790332080279.664
874,0,874,1790332080279,1790332080279.664
875,0,875,1790332080279,1790332080279.664
876,0,876,1790332080279,1790332080279.664
877,0,877,1790332080279,1790332080279.664
878,0,878,1790332080279,1790332080279.664
879,0,879,1790332080279,1790332080279.664
880,0,880,1790332080279,1790332080279.664
881,0,881,1790332080279,1790332080279.664
882,0,882,1790332080279,1790332080279.664
883,0,883,1790332080280,1790332080279.664
884,0,884,1790332080280,1790332080280.67
885,0,885,1790332080280,1790332080280.67
886,0,886,1790332080280,1790332080280.67
887,0,887,1790332080280,1790332080280.67
888,0,888,1790332080280,1790332080280.67
889,0,889,1790332080280,1790332080280.67
890,0,890,1790332080280,1790332080280.67
891,0,891,1790332080280,1790332080280.67
892,0,892,1790332080280,1790332080280.67
893,0,893,1790332080280,1790332080280.67
894,0,894,1790332080280,1790332080280.67
895,0,895,1790332080280,1790332080280.67
896,0,896,1790332080280,1790332080280.67
897,0,897,1790332080280,1790332080280.67
898,0,898,1790332080280,1790332080280.67
899,0,899,1790332080280,1790332080280.67
900,0,900,1790332080281,1790332080281.67
901,0,901,1790332080281,1790332080281.67
902,0,902,1790332080281,1790332080281.67
903,0,903,1790332080281,1790332080281.67
904,0,904,1790332080281,1790332080281.67
905,0,905,1790332080281,1790332080281.67
906,0,906,1790332080281,1790332080281.67
907,0,907,1790332080281,1790332080281.67
908,0,908,1790332080281,1790332080281.67
909,0,909,1790332080281,1790332080281.67
910,0,910,1790332080281,1790332080281.67
911,0,911,1790332080281,1790332080281.67
912,0,912,1790332080281,1790332080281.67
913,0,913,1790332080281,1790332080281.67
914,0,914,1790332080281,1790332080281.67
915,0,915,1790332080281,1790332080281.67
916,0,916,1790332080282,1790332080281.67
917,0,917,1790332080282,1790332080282.67
918,0,918,1790332080282,1790332080282.67
919,0,919,1790332080282,1790332080282.67
920,0,920,1790332080282,1790332080282.67
921,0,921,1790332080282,1790332080282.67
922,0,922,1790332080282,1790332080282.67
923,0,923,1790332080282,1790332080282.67
924,0,924,1790332080282,1790332080282.67
925,0,925,1790332080282,1790332080282.67
926,0,926,1790332080282,1790332080282.67
927,0,927,1790332080282,1790332080282.67
928,0,928,1790332080282,1790332080282.67
929,0,929,1790332080282,1790332080282.67
930,0,930,1790332080282,1790332080282.67
931,0,931,1790332080282,1790332080282.67
932,0,932,1790332080282,1790332080282.67
933,0,933,1790332080283,1790332080283.67
934,0,934,1790332080283,1790332080283.67
935,0,935,1790332080283,1790332080283.67
936,0,936,1790332080283,1790332080283.67
937,0,937,1790332080283,1790332080283.67
938,0,938,1790332080283,1790332080283.67
939,0,939,1790332080283,1790332080283.67
940,0,940,1790332080283,1790332080283.67
941,0,941,1790332080283,1790332080283.67
942,0,942,1790332080283,1790332080283.67
943,0,943,1790332080283,1790332080283.67
944,0,944,1790332080283,1790332080283.67
945,0,945,1790332080283,1790332080283.67
946,0,946,1790332080283,1790332080283.67
947,0,947,1790332080283,1790332080283.67
948,0,948,1790332080283,1790332080283.67
949,0,949,1790332080284,1790332080284.67
950,0,950,1790332080284,1790332080284.67
951,0,951,1790332080284,1790332080284.67
952,0,952,1790332080284,1790332080284.67
953,0,953,1790332080284,1790332080284.67
954,0,954,1790332080284,1790332080284.67
955,0,955,1790332080284,1790332080284.67
956,0,956,1790332080284,1790332080284.67
957,0,957,1790332080284,1790332080284.67
958,0,958,1790332080284,1790332080284.67
959,0,959,1790332080284,1790332080284.67
960,0,960,1790332080285,1790332080285.676
961,0,961,1790332080285,1790332080285.676
962,0,962,1790332080285,1790332080285.676
963,0,963,1790332080285,1790332080285.676
964,0,964,1790332080285,1790332080285.676
965,0,965,1790332080285,1790332080285.676
966,0,966,1790332080285,1790332080285.676
967,0,967,1790332080285,1790332080285.676
968,0,968,1790332080285,1790332080285.676
969,0,969,1790332080285,1790332080285.676
970,0,970,1790332080285,1790332080285.676
971,0,971,1790332080285,1790332080285.676
972,0,972,1790332080285,1790332080285.676
973,0,973,1790332080286,1790332080285.676
974,0,974,1790332080286,1790332080286.683
975,0,975,1790332080286,1790332080286.683
976,0,976,1790332080286,1790332080286.683
977,0,977,1790332080286,1790332080286.683
978,0,978,1790332080286,1790332080286.683
979,0,979,1790332080286,1790332080286.683
980,0,980,1790332080286,1790332080286.683
981,0,981,1790332080286,1790332080286.683
982,0,982,1790332080286,1790332080286.683
983,0,983,1790332080286,1790332080286.683
984,0,984,1790332080286,1790332080286.683
985,0,985,1790332080286,1790332080286.683
986,0,986,1790332080286,1790332080286.683
987,0,987,1790332080286,1790332080286.683
988,0,988,1790332080287,1790332080286.683
989,0,989,1790332080287,1790332080287.677
990,0,990,1790332080287,1790332080287.677
991,0,991,1790332080287,1790332080287.677
992,0,992,1790332080287,1790332080287.677
993,0,993,1790332080287,1790332080287.677
994,0,994,1790332080287,1790332080287.677
995,0,995,1790332080287,1790332080287.677
996,0,996,1790332080287,1790332080287.677
997,0,997,1790332080287,1790332080287.677
998,0,998,1790332080287,1790332080287.677
999,0,999,1790332080287,1790332080287.677
1000,0,1000,1790332080287,1790332080287.677
1001,0,1001,1790332080288,1790332080288.675
1002,0,1002,1790332080288,1790332080288.675
1003,0,1003,1790332080288,1790332080288.675
1004,0,1004,1790332080288,1790332080288.675
1005,0,1005,1790332080288,1790332080288.675
1006,0,1006,1790332080288,1790332080288.675
1007,0,1007,1790332080288,1790332080288.675
1008,0,1008,1790332080288,1790332080288.675
1009,0,1009,1790332080288,1790332080288.675
1010,0,1010,1790332080288,1790332080288.675
1011,0,1011,1790332080290,1790332080288.675
1012,0,1012,1790332080290,1790332080290.183
1013,0,1013,1790332080290,1790332080290.183
1014,0,1014,1790332080290,1790332080290.183
1015,0,1015,1790332080290,1790332080290.183
1016,0,1016,1790332080290,1790332080290.183
1017,0,1017,1790332080290,1790332080290.183
1018,0,1018,1790332080290,1790332080290.183
1019,0,1019,1790332080290,1790332080290.183
1020,0,1020,1790332080290,1790332080290.183
1021,0,1021,1790332080290,1790332080290.183
1022,0,1022,1790332080290,1790332080290.183
1023,0,1023,1790332080290,1790332080290.183
1024,0,1024,1790332080290,1790332080290.183
1025,0,1025,1790332080290,1790332080290.183
1026,0,1026,1790332080290,1790332080290.183
1027,0,1027,1790332080290,1790332080290.183
1028,0,1028,1790332080290,1790332080290.183
1029,0,1029,1790332080290,1790332080290.183
1030,0,1030,1790332080290,1790332080290.183
1031,0,1031,1790332080290,1790332080290.183
1032,0,1032,1790332080290,1790332080290.183
1033,0,1033,1790332080290,1790332080290.183
1034,0,1034,1790332080290,1790332080290.183
1035,0,1035,1790332080291,1790332080291.774
1036,0,1036,1790332080291,1790332080291.774
1037,0,1037,1790332080291,1790332080291.774
1038,0,1038,1790332080291,1790332080291.774
1039,0,1039,1790332080291,1790332080291.774
1040,0,1040,1790332080291,1790332080291.774
1041,0,1041,1790332080291,1790332080291.774
1042,0,1042,1790332080291,1790332080291.774
1043,0,1043,1790332080291,1790332080291.774
1044,0,1044,1790332080291,1790332080291.774
1045,0,1045,1790332080291,1790332080291.774
1046,0,1046,1790332080291,1790332080291.774
1047,0,1047,1790332080291,1790332080291.774
1048,0,1048,1790332080291,1790332080291.774
1049,0,1049,1790332080291,1790332080291.774
1050,0,1050,1790332080292,1790332080291.774
1051,0,1051,1790332080292,1790332080292.78
1052,0,1052,1790332080292,1790332080292.78
1053,0,1053,1790332080292,1790332080292.78
1054,0,1054,1790332080292,1790332080292.78
1055,0,1055,1790332080292,1790332080292.78
1056,0,1056,1790332080292,1790332080292.78
1057,0,1057,1790332080292,1790332080292.78
1058,0,1058,1790332080292,1790332080292.78
1059,0,1059,1790332080292,1790332080292.78
1060,0,1060,1790332080292,1790332080292.78
1061,0,1061,1790332080292,1790332080292.78
1062,0,1062,1790332080292,1790332080292.78
1063,0,1063,1790332080292,1790332080292.78
1064,0,1064,1790332080292,1790332080292.78
1065,0,1065,1790332080293,1790332080293.78
1066,0,1066,1790332080293,1790332080293.78
1067,0,1067,1790332080293,1790332080293.78
1068,0,1068,1790332080293,1790332080293.78
1069,0,1069,1790332080293,1790332080293.78
1070,0,1070,1790332080293,1790332080293.78
1071,0,1071,1790332080293,1790332080293.78
1072,0,1072,1790332080293,1790332080293.78
1073,0,1073,1790332080293,1790332080293.78
1074,0,1074,1790332080293,1790332080293.78
1075,0,1075,1790332080293,1790332080293.78
1076,0,1076,1790332080293,1790332080293.78
1077,0,1077,1790332080293,1790332080293.78
1078,0,1078,1790332080293,1790332080293.78
1079,0,1079,1790332080293,1790332080293.78
1080,0,1080,1790332080294,1790332080293.78
1081,0,1081,1790332080294,1790332080294.78
1082,0,1082,1790332080294,1790332080294.78
1083,0,1083,1790332080294,1790332080294.78
1084,0,1084,1790332080294,1790332080294.78
1085,0,1085,1790332080294,1790332080294.78
1086,0,1086,1790332080294,1790332080294.78
1087,0,1087,1790332080294,1790332080294.78
1088,0,1088,1790332080294,1790332080294.78
1089,0,1089,1790332080294,1790332080294.78
1090,0,1090,1790332080294,1790332080294.78
1091,0,1091,1790332080294,1790332080294.78
1092,0,1092,1790332080294,1790332080294.78
1093,0,1093,1790332080294,1790332080294.78
1094,0,1094,1790332080294,1790332080294.78
1095,0,1095,1790332080294,1790332080294.78
1096,0,1096,1790332080295,1790332080295.779
1097,0,1097,1790332080295,1790332080295.779
1098,0,1098,1790332080295,1790332080295.779
1099,0,1099,1790332080295,1790332080295.779
1100,0,1100,1790332080295,1790332080295.779
1101,0,1101,1790332080295,1790332080295.779
1102,0,1102,1790332080295,1790332080295.779
1103,0,1103,1790332080295,1790332080295.779
1104,0,1104,1790332080295,1790332080295.779
1105,0,1105,1790332080295,1790332080295.779
1106,0,1106,1790332080295,1790332080295.779
1107,0,1107,1790332080295,1790332080295.779
1108,0,1108,1790332080295,1790332080295.779
1109,0,1109,1790332080295,1790332080295.779
1110,0,1110,1790332080295,1790332080295.779
1111,0,1111,1790332080296,1790332080296.78
1112,0,1112,1790332080296,1790332080296.78
1113,0,1113,1790332080296,1790332080296.78
1114,0,1114,1790332080296,1790332080296.78
1115,0,1115,1790332080296,1790332080296.78
1116,0,1116,1790332080296,1790332080296.78
1117,0,1117,1790332080296,1790332080296.78
1118,0,1118,1790332080296,1790332080296.78
1119,0,1119,1790332080296,1790332080296.78
1120,0,1120,1790332080296,1790332080296.78
1121,0,1121,1790332080296,1790332080296.78
1122,0,1122,1790332080296,1790332080296.78
1123,0,1123,1790332080296,1790332080296.78
1124,0,1124,1790332080296,1790332080296.78
1125,0,1125,1790332080296,1790332080296.78
1126,0,1126,1790332080297,1790332080296.78
1127,0,1127,1790332080297,1790332080297.779
1128,0,1128,1790332080297,1790332080297.779
1129,0,1129,1790332080297,1790332080297.779
1130,0,1130,1790332080297,1790332080297.779
1131,0,1131,1790332080297,1790332080297.779
1132,0,1132,1790332080297,1790332080297.779
1133,0,1133,1790332080297,1790332080297.779
1134,0,1134,1790332080297,1790332080297.779
1135,0,1135,1790332080297,1790332080297.779
1136,0,1136,1790332080297,1790332080297.779
1137,0,1137,1790332080297,1790332080297.779
1138,0,1138,1790332080297,1790332080297.779
1139,0,1139,1790332080297,1790332080297.779
1140,0,1140,1790332080297,1790332080297.779
1141,0,1141,1790332080298,1790332080297.779
1142,0,1142,1790332080298,1790332080298.78
1143,0,1143,1790332080298,1790332080298.78
1144,0,1144,1790332080298,1790332080298.78
1145,0,1145,1790332080298,1790332080298.78
1146,0,1146,1790332080298,1790332080298.78
1147,0,1147,1790332080298,1790332080298.78
1148,0,1148,1790332080298,1790332080298.78
1149,0,1149,1790332080298,1790332080298.78
1150,0,1150,1790332080298,1790332080298.78
1151,0,1151,1790332080298,1790332080298.78
1152,0,1152,1790332080298,1790332080298.78
1153,0,1153,1790332080298,1790332080298.78
1154,0,1154,1790332080298,1790332080298.78
1155,0,1155,1790332080298,1790332080298.78
1156,0,1156,1790332080299,1790332080298.78
1157,0,1157,1790332080299,1790332080299.78
1158,0,1158,1790332080299,1790332080299.78
1159,0,1159,1790332080299,1790332080299.78
1160,0,1160,1790332080299,1790332080299.78
1161,0,1161,1790332080299,1790332080299.78
1162,0,1162,1790332080299,1790332080299.78
1163,0,1163,1790332080300,1790332080300.788
1164,0,1164,1790332080300,1790332080300.788
1165,0,1165,1790332080300,1790332080300.788
1166,0,1166,1790332080300,1790332080300.788
1167,0,1167,1790332080300,1790332080300.788
1168,0,1168,1790332080300,1790332080300.788
1169,0,1169,1790332080300,1790332080300.788
1170,0,1170,1790332080300,1790332080300.788
1171,0,1171,1790332080300,1790332080300.788
1172,0,1172,1790332080300,1790332080300.788
1173,0,1173,1790332080301,1790332080300.788
1174,0,1174,1790332080301,1790332080301.82
1175,0,1175,1790332080301,1790332080301.82
1176,0,1176,1790332080301,1790332080301.82
1177,0,1177,1790332080301,1790332080301.82
1178,0,1178,1790332080301,1790332080301.82
1179,0,1179,1790332080301,1790332080301.82
1180,0,1180,1790332080301,1790332080301.82
1181,0,1181,1790332080301,1790332080301.82
1182,0,1182,1790332080301,1790332080301.82
1183,0,1183,1790332080301,1790332080301.82
1184,0,1184,1790332080302,1790332080301.82
1185,0,1185,1790332080302,1790332080302.819
1186,0,1186,1790332080302,1790332080302.819
1187,0,1187,1790332080302,1790332080302.819
1188,0,1188,1790332080302,1790332080302.819
1189,0,1189,1790332080302,1790332080302.819
1190,0,1190,1790332080302,1790332080302.819
1191,0,1191,1790332080303,1790332080303.79
1192,0,1192,1790332080303,1790332080303.79
1193,0,1193,1790332080303,1790332080303.79
1194,0,1194,1790332080303,1790332080303.79
1195,0,1195,1790332080303,1790332080303.79
1196,0,1196,1790332080303,1790332080303.79
1197,0,1197,1790332080303,1790332080303.79
1198,0,1198,1790332080303,1790332080303.79
1199,0,1199,1790332080303,1790332080303.79
1200,0,1200,1790332080303,1790332080303.79
1201,0,1201,1790332080303,1790332080303.79
1202,0,1202,1790332080304,1790332080303.79
1203,0,1203,1790332080304,1790332080304.81
1204,0,1204,1790332080304,1790332080304.81
1205,0,1205,1790332080304,1790332080304.81
1206,0,1206,1790332080304,1790332080304.81
1207,0,1207,1790332080304,1790332080304.81
1208,0,1208,1790332080304,1790332080304.81
1209,0,1209,1790332080304,1790332080304.81
1210,0,1210,1790332080304,1790332080304.81
1211,0,1211,1790332080304,1790332080304.81
1212,0,1212,1790332080304,1790332080304.81
1213,0,1213,1790332080304,1790332080304.81
1214,0,1214,1790332080304,1790332080304.81
1215,0,1215,1790332080304,1790332080304.81
1216,0,1216,1790332080304,1790332080304.81
1217,0,1217,1790332080304,1790332080304.81
1218,0,1218,1790332080305,1790332080304.81
1219,0,1219,1790332080305,1790332080305.832
1220,0,1220,1790332080305,1790332080305.832
1221,0,1221,1790332080305,1790332080305.832
1222,0,1222,1790332080305,1790332080305.832
1223,0,1223,1790332080305,1790332080305.832
1224,0,1224,1790332080305,1790332080305.832
1225,0,1225,1790332080305,1790332080305.832
1226,0,1226,1790332080305,1790332080305.832
1227,0,1227,1790332080305,1790332080305.832
1228,0,1228,1790332080305,1790332080305.832
1229,0,1229,1790332080305,1790332080305.832
1230,0,1230,1790332080305,1790332080305.832
1231,0,1231,1790332080305,1790332080305.832
1232,0,1232,1790332080305,1790332080305.832
1233,0,1233,1790332080305,1790332080305.832
1234,0,1234,1790332080305,1790332080305.832
1235,0,1235,1790332080305,1790332080305.832
1236,0,1236,1790332080305,1790332080305.832
1237,0,1237,1790332080305,1790332080305.832
1238,0,1238,1790332080305,1790332080305.832
1239,0,1239,1790332080305,1790332080305.832
1240,0,1240,1790332080307,1790332080305.832
1241,0,1241,1790332080307,1790332080307.398
1242,0,1242,1790332080307,1790332080307.398
1243,0,1243,1790332080307,1790332080307.398
1244,0,1244,1790332080307,1790332080307.398
1245,0,1245,1790332080307,1790332080307.398
1246,0,1246,1790332080307,1790332080307.398
1247,0,1247,1790332080307,1790332080307.398
1248,0,1248,1790332080307,1790332080307.398
1249,0,1249,1790332080307,1790332080307.398
1250,0,1250,1790332080307,1790332080307.398
1251,0,1251,1790332080307,1790332080307.398
1252,0,1252,1790332080307,1790332080307.398
1253,0,1253,1790332080307,1790332080307.398
1254,0,1254,1790332080307,1790332080307.398
1255,0,1255,1790332080307,1790332080307.398
1256,0,1256,1790332080307,1790332080307.398
1257,0,1257,1790332080308,1790332080308.434
1258,0,1258,1790332080308,1790332080308.434
1259,0,1259,1790332080308,1790332080308.434
1260,0,1260,1790332080308,1790332080308.434
1261,0,1261,1790332080308,1790332080308.434
1262,0,1262,1790332080308,1790332080308.434
1263,0,1263,1790332080308,1790332080308.434
1264,0,1264,1790332080308,1790332080308.434
1265,0,1265,1790332080308,1790332080308.434
1266,0,1266,1790332080308,1790332080308.434
1267,0,1267,1790332080308,1790332080308.434
1268,0,1268,1790332080308,1790332080308.434
1269,0,1269,1790332080308,1790332080308.434
1270,0,1270,1790332080308,1790332080308.434
1271,0,1271,1790332080308,1790332080308.434
1272,0,1272,1790332080308,1790332080308.434
1273,0,1273,1790332080309,1790332080308.434
1274,0,1274,1790332080309,1790332080309.461
1275,0,1275,1790332080309,1790332080309.461
1276,0,1276,1790332080309,1790332080309.461
1277,0,1277,1790332080309,1790332080309.461
1278,0,1278,1790332080309,1790332080309.461
1279,0,1279,1790332080309,1790332080309.461
1280,0,1280,1790332080309,1790332080309.461
1281,0,1281,1790332080309,1790332080309.461
1282,0,1282,1790332080309,1790332080309.461
1283,0,1283,1790332080309,1790332080309.461
1284,0,1284,1790332080309,1790332080309.461
1285,0,1285,1790332080309,1790332080309.461
1286,0,1286,1790332080309,1790332080309.461
1287,0,1287,1790332080309,1790332080309.461
1288,0,1288,1790332080309,1790332080309.461
1289,0,1289,1790332080309,1790332080309.461
1290,0,1290,1790332080310,1790332080310.434
1291,0,1291,1790332080310,1790332080310.434
1292,0,1292,1790332080310,1790332080310.434
1293,0,1293,1790332080310,1790332080310.434
1294,0,1294,1790332080310,1790332080310.434
1295,0,1295,1790332080310,1790332080310.434
1296,0,1296,1790332080310,1790332080310.434
1297,0,1297,1790332080310,1790332080310.434
1298,0,1298,1790332080310,1790332080310.434
1299,0,1299,1790332080310,1790332080310.434
1300,0,1300,1790332080310,1790332080310.434
1301,0,1301,1790332080310,1790332080310.434
1302,0,1302,1790332080310,1790332080310.434
1303,0,1303,1790332080310,1790332080310.434
1304,0,1304,1790332080310,1790332080310.434
1305,0,1305,1790332080310,1790332080310.434
1306,0,1306,1790332080310,1790332080310.434
1307,0,1307,1790332080311,1790332080310.434
1308,0,1308,1790332080311,1790332080311.468
1309,0,1309,1790332080311,1790332080311.468
1310,0,1310,1790332080311,1790332080311.468
1311,0,1311,1790332080311,1790332080311.468
1312,0,1312,1790332080311,1790332080311.468
1313,0,1313,1790332080311,1790332080311.468
1314,0,1314,1790332080311,1790332080311.468
1315,0,1315,1790332080311,1790332080311.468
1316,0,1316,1790332080311,1790332080311.468
1317,0,1317,1790332080311,1790332080311.468
1318,0,1318,1790332080311,1790332080311.468
1319,0,1319,1790332080311,1790332080311.468
1320,0,1320,1790332080311,1790332080311.468
1321,0,1321,1790332080311,1790332080311.468
1322,0,1322,1790332080311,1790332080311.468
1323,0,1323,1790332080311,1790332080311.468
1324,0,1324,1790332080312,1790332080311.468
1325,0,1325,1790332080312,1790332080312.469
1326,0,1326,1790332080312,1790332080312.469
1327,0,1327,1790332080312,1790332080312.469
1328,0,1328,1790332080312,1790332080312.469
1329,0,1329,1790332080312,1790332080312.469
1330,0,1330,1790332080312,1790332080312.469
1331,0,1331,1790332080312,1790332080312.469
1332,0,1332,1790332080312,1790332080312.469
1333,0,1333,1790332080312,1790332080312.469
1334,0,1334,1790332080312,1790332080312.469
1335,0,1335,1790332080312,1790332080312.469
1336,0,1336,1790332080312,1790332080312.469
1337,0,1337,1790332080312,1790332080312.469
1338,0,1338,1790332080312,1790332080312.469
1339,0,1339,1790332080312,1790332080312.469
1340,0,1340,1790332080312,1790332080312.469
1341,0,1341,1790332080313,1790332080312.469
1342,0,1342,1790332080313,1790332080313.469
1343,0,1343,1790332080313,1790332080313.469
1344,0,1344,1790332080313,1790332080313.469
1345,0,1345,1790332080313,1790332080313.469
1346,0,1346,1790332080313,1790332080313.469
1347,0,1347,1790332080313,1790332080313.469
1348,0,1348,1790332080313,1790332080313.469
1349,0,1349,1790332080313,1790332080313.469
1350,0,1350,1790332080313,1790332080313.469
1351,0,1351,1790332080313,1790332080313.469
1352,0,1352,1790332080313,1790332080313.469
1353,0,1353,1790332080313,1790332080313.469
1354,0,1354,1790332080313,1790332080313.469
1355,0,1355,1790332080313,1790332080313.469
1356,0,1356,1790332080313,1790332080313.469
1357,0,1357,1790332080313,1790332080313.469
1358,0,1358,1790332080314,1790332080314.469
